ID,SpeedPct,MaxSpeed,STDSpeed,MeanSpeed,DuplcateLL,isWeekend,PTClosed,AccelPct,MaxAccel,STDAccel,MeanAccel,TotalDistance,Bixies_bixie,Bixies_no_bixie,RushType_MR,RushType_NR,RushType_S,City_d,City_e,City_n,City_v,City_w,Mode
1394,-0.21320570165872416,-0.14473728731561278,-0.5743600590516013,-0.0740469541300683,-0.23808602157061334,0.0,0.0,-0.3115961387676608,-0.23916176727299418,-0.41845862245927623,0.1693966906168121,0.5144291976890705,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
1478,-0.8164788298313068,-0.9609649804636866,-1.0063003267657102,-0.773675986516201,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.6524157237417985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No Green House
1492,-0.7697303622395557,-0.7903189543005331,-0.8622246663294145,-0.7255779031148236,-0.23808602157061334,1.0,0.0,-0.7100486866456909,-0.5693862977943369,-0.8125765437112831,0.12882335376662982,-0.5950623392278585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
1530,-0.7926483803699309,-0.9209744986119268,-0.8026899662276326,-0.880464997880378,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.5012939856717894,-0.7530807688838157,0.16371087677024318,-0.2975424046581258,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
1578,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.6367492595450641,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
1729,-0.19868192641224927,-0.2851689801339288,-0.5836749344435107,-0.03745924026722358,-0.23808602157061334,0.0,0.0,-0.13463462984069927,-0.19822038991635127,-0.2291890213717747,0.03158165583098933,0.03379279366335534,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
1856,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,1.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.4625156028806807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Green House
1873,-0.046512372125319675,-0.05482059191395715,-0.5258029109762549,0.12670123991467405,-0.23808602157061334,0.0,0.0,0.000688876985801243,0.139007270942312,-0.13146104050898075,0.20091186577333867,0.22046201932241524,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
2120,0.2475940766157959,0.3806187127926644,0.6024496201567549,-0.0034044317963432703,-0.23808602157061334,1.0,0.0,-0.4928876017020355,0.19308470830218386,0.37418932008977546,-0.5245045526107412,-0.0505954176234513,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Green House
2337,-0.7644489894226557,-0.7640511556438696,-0.7987523265642182,-0.7091367232605164,-0.23808602157061334,0.0,0.0,-0.7370225114191051,-0.6322947592005234,-0.8838569003070084,0.1569924782461462,-0.6079194064936708,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No Green House
2412,-0.19449582198991483,-0.3166256077050682,-0.29243595325147814,-0.19972860198922665,-0.23808602157061334,1.0,1.0,0.28015874264611845,-0.4129368391766154,-0.07795334153984358,-0.052981122611436,-0.2957767754469936,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
2416,-0.7393624685423811,-0.8893283492371875,-0.8857170033892192,-0.7056937159116886,-0.23808602157061334,0.0,0.0,-0.7085268298437735,-0.5587199915882641,-0.8092763473840558,0.1263470073109093,-0.5975818062392867,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Green House
2522,2.0036504375060438,1.611163984344561,2.0501369868054238,1.489807571106368,-0.23808602157061334,1.0,1.0,-0.08731861904680305,0.49657093770286387,0.593392998704851,-0.21219321045974476,1.7169129026428935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Green House
2604,0.8206230473978771,2.225426345222563,1.6872408856651198,1.043750963649046,-0.23808602157061334,0.0,0.0,1.1426976732452165,0.6285529734795582,0.7179584117530389,-0.12421757029523381,2.7695619519576296,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Green House
2715,-0.07721035665405815,-0.07300603723548657,-0.42279021047556925,0.06946928694952288,-0.23808602157061334,0.0,0.0,-0.2765825357469542,-0.17525209555072777,-0.2946740118849032,-0.11154402323657568,0.46890845083434685,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No Green House
2716,0.2185344027645537,0.4766239738416744,0.6024906495478983,0.017010605594144596,-0.23808602157061334,1.0,0.0,0.03973453264747824,0.04258039319370567,0.2551694880403059,0.03204819694455403,0.2518321719815642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Green House
2786,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,1.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.6524157237417985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Green House
2877,0.5799904996888009,0.18563079194010385,0.5481878026772874,0.5289293793564247,-0.23808602157061334,0.0,0.0,2.9532744539018054,0.11065195863955458,1.6093240781116882,0.7596796538010585,-0.6334153108234721,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Green House
2881,1.1688636463895201,0.8726347606559285,1.1296224987511827,1.0013841499864458,-0.23808602157061334,0.0,0.0,1.9993129778079692,0.6771709022487086,1.7235867288282327,0.6442455541224744,-0.5092473600868823,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Green House
3132,3.091613459393836,2.3759612071030576,2.7174805477936217,2.997284546377559,-0.23808602157061334,0.0,1.0,0.1490243984615519,0.38627166365650123,0.36892672553151556,0.003297009026775743,6.901997783456195,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Green House
3135,-0.4560169108449146,0.11313630568220057,0.18660472314030205,-0.5277130801675008,1.7925535912185016,0.0,0.0,-0.6611414940926925,0.02061898237615755,-0.06527409032700908,0.11302839294763295,0.3939390558440057,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
3138,2.327794794872261,2.0354900011874517,1.3652309236420728,2.598629972655482,-0.23808602157061334,0.0,0.0,0.5367776335542219,0.3315933552186253,0.5190541124531113,-0.49776505394721987,1.222404408021626,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Green House
3161,0.41527766355236906,0.4483087823559809,0.6012035907780229,0.21038075686277832,-0.23808602157061334,0.0,0.0,0.47594984823962705,0.6561615112367475,1.8491061958826083,-1.253731000582364,-0.5310791320753523,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Green House
3222,-0.3560312681155149,-0.2060225946056391,-0.25381846221363075,-0.3411911701499099,-0.23808602157061334,0.0,0.0,-0.08118654929806653,0.034696656525644104,-0.20099018643462507,0.16588048018738683,0.15510134181276813,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
3265,-0.9407148071866913,-0.3548796707900044,-0.3374892744260867,-0.8317668077183122,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6419506481141443,-0.7795427966578555,-0.14504605381028868,0.1330146842525959,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
3282,-0.1221020457527468,0.05934329839845276,0.044738858940247025,-0.10652440292638915,-0.23808602157061334,1.0,0.0,-0.00688164630461397,-0.1012049959344283,-0.15599248765367327,0.35438406196382694,-0.21769627137337816,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
3335,1.0411203423550124,1.4868971292425195,1.149246784526435,1.1074753838373734,-0.23808602157061334,0.0,0.0,0.4438361850550031,0.8006010744439823,0.4559017515038165,-0.13857708676267222,0.17048710836149247,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Green House
3341,0.46148966059551716,0.6776468552104421,0.860211066511113,0.19701585920174142,2.980401617179062,0.0,0.0,1.1236306318106257,0.7379952537759411,1.023122631972782,-0.009180049266996075,0.5641122022769768,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Green House
3406,-0.7228581784895687,-0.8610399506838577,-0.8801160245873868,-0.6889104007359256,-0.23808602157061334,0.0,0.0,-0.6482784213768636,-0.5953268870911572,-0.8330801441152975,0.1519033015284295,-0.5187190639399258,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
3489,-0.9407148071866913,-0.6585080333828424,-0.4153991435246277,-0.8252907579347876,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.5622978590119802,-0.43589212964292456,-0.5333508925795044,-0.5745598145688879,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No Green House
3540,-0.9407148071866913,0.08055960116269281,0.43920210495177636,-0.6336969189748946,-0.23808602157061334,0.0,0.0,-0.8112521639732022,0.1826421599671549,0.7390313164331149,0.07222329294862281,-0.4559841422752016,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Green House
3560,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,0.0,1.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.5927387385385581,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
3606,-0.7456340987624497,-0.8802356497021887,-0.8721551829402855,-0.7176647876168437,-0.23808602157061334,0.0,0.0,-0.6876393452374564,-0.5746465676404691,-0.8071103160597206,0.19062813290491984,-0.5883774066460493,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
3823,-0.9407148071866913,-0.9109667504602985,-0.8415414165648284,-0.9020927349130492,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.5738036839912236,-0.7217084206120781,-0.08703196134652623,0.32200078132222903,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No Green House
3838,0.12150130061230976,0.6059156753259562,0.11372439515335762,0.24908794992785538,-0.23808602157061334,0.0,0.0,1.2245487244386595,0.3862716420830891,0.36476215884591945,0.4883487760372055,-0.05825489914129386,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
3841,-0.9407148071866913,0.3442478529940632,0.7848517067263892,-0.580728448408051,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.34178456902309745,0.47904498277765595,-1.2798293153423825,-0.434910498926991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Green House
3918,2.8033701378423017,2.2235232894614194,2.033194152259152,2.9608064644305734,-0.23808602157061334,0.0,0.0,0.4547634343086167,1.033760476685852,0.9259426129284759,-0.10028152302889494,1.392160114648366,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Green House
3992,1.0936039847229557,1.030241552595909,0.8061994637488837,1.0782812758095968,-0.23808602157061334,0.0,0.0,1.032716500475819,0.5031700484829771,0.6383022952159311,0.0070138982362111125,0.35465095267150476,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Green House
4020,-0.03760005549680104,-0.1245312883489485,-0.552352610501387,0.17448355690534187,-0.23808602157061334,0.0,0.0,-0.0771655123582901,-0.28306600746465715,-0.33723500768799825,0.2274554991261127,-0.3635279829600641,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
4045,1.310140204198693,1.3121153392108693,1.2906891609501951,1.196751494343145,-0.23808602157061334,0.0,0.0,0.41706889799041896,0.7011431560956906,0.8787147690612804,-0.5690305643138028,0.9660828722510812,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Green House
4052,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.6524157237417985,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4073,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.6224595284535825,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Green House
4109,0.28852471594677054,0.08258020105935919,-0.36657878598655674,0.5262915712247717,-0.23808602157061334,0.0,0.0,0.5494182618097445,0.3000119309089779,0.48160105365332334,0.006725913628182034,-0.4616802199612261,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
4125,0.31537023105229384,0.35328572792546475,-0.2405122674150058,0.5788750502583467,-0.23808602157061334,0.0,0.0,-0.12723198789583604,0.3465108847608515,0.03965236090293412,0.17975049271863858,1.2849064247159145,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4136,-0.8020787707430679,-0.9358021468605152,-0.905839671907678,-0.7898773535542112,-0.23808602157061334,0.0,0.0,-0.6875530595898676,-0.6519301871898172,-0.8982838334935925,0.19590493978163814,-0.637461776225773,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
4145,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.1588049609946827,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4212,-0.9225600877357957,-0.9358021410815994,-0.8453433719215167,-0.9046208417996844,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6097216323294296,-0.8475945772749194,0.15670737060851295,-0.6190664305574883,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
4292,-0.06499720153625124,-0.002285060118582023,-0.14952323105269827,-0.08986884954287706,-0.23808602157061334,0.0,0.0,-0.15198401251223556,1.602392019997385,0.21675509513709104,0.1544807529610804,0.293402841605327,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4374,-0.17953694995098704,-0.1720153859206094,-0.581783979802348,-0.02257468703756492,-0.23808602157061334,0.0,0.0,-0.19318807029447316,0.16001666195427333,-0.2250764721947999,0.2615431789420312,0.42126804116987543,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
4379,0.47733379415094346,0.7928209637076101,0.8626512463040562,0.37662307224237984,-0.23808602157061334,0.0,0.0,1.4232417555657824,0.33347881338636526,0.7996858355444961,0.4289706536015043,-0.028613765652436046,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4493,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.6524157237417985,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4566,-0.7426633265529434,-0.8539678510455253,-0.7013173066744,-0.8061794503905682,-0.23808602157061334,0.0,0.0,-0.6981054191349908,-0.5479728800321454,-0.5971063366890943,-0.2113984298881457,0.5049073198381483,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
4603,0.15339381890501888,0.08212152632754491,0.1030056012848038,0.15177063350587136,-0.23808602157061334,1.0,0.0,-0.37758915720940117,-0.16796376314179268,-0.2917640113628435,0.09526957395303381,2.0910392026527087,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
4629,-0.3320365900389728,-0.4932907694905697,-0.41703223123444233,-0.3746263937643816,-0.23808602157061334,0.0,0.0,-0.12530197419749167,-0.2698678002904763,-0.40975278596363607,0.10889080398640548,-0.4542632528632382,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No Green House
4710,1.237191308182422,0.8807171602425943,0.34292087253470793,1.6094383610793055,-0.23808602157061334,0.0,0.0,1.2800583154085277,-0.12280206320674565,0.6657549875739222,-0.14623129092465062,-0.45925086952261573,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4786,-0.9407148071866913,-1.056027840712167,-1.0063003267657102,-0.9439891731059872,-0.23808602157061334,0.0,0.0,-0.8112521639732022,-0.6658140155159036,-0.945546199207213,0.10198617761558999,-0.5502009504073816,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No Green House
4950,-0.07456970425104757,0.09369351204885606,-0.04070009759874193,-0.028754848857672703,-0.23808602157061334,0.0,0.0,-0.08289167575866056,-0.09582553278044503,0.00722655453411165,0.028491495327372447,-0.05956508378395793,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No Green House
5019,1.0477220583761373,1.4727530309958494,1.1465526557166772,1.0167209351062723,-0.23808602157061334,0.0,0.0,1.3018759221502065,0.5936720405345034,0.8876370004426873,-0.025466861297884728,0.4371303887535361,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,No Green House
